Year,Month,»ó´ë,AVG1,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2
2016,8.21,³Ø¼¾,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0.3
2016,8.23,SK,0.4,5,2,2,0,1,0,1,0,0,0,0,0,0,0.301
2016,8.24,SK,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0.298
2016,8.25,KIA,0.6,5,2,3,1,0,0,1,2,0,0,0,0,0,0.301
2016,8.27,·Ôµ¥,0.5,4,2,2,0,0,0,1,0,0,0,0,0,0,0.303
2016,8.3,³Ø¼¾,0.333,3,0,1,0,0,0,0,0,1,2,0,0,0,0.303
2016,8.31,³Ø¼¾,0.25,4,0,1,0,0,0,1,1,0,1,0,0,0,0.303
2016,9.01,KIA,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0.3
2016,9.03,µÎ»ê,0.6,5,0,3,0,0,0,1,0,0,0,0,0,0,0.303
2016,9.04,µÎ»ê,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.301
2016,9.06,KT,0.5,6,2,3,0,0,1,2,0,0,0,0,1,0,0.303
2016,9.07,KT,0.25,4,2,1,0,0,0,1,1,0,1,0,1,0,0.303
2016,9.08,·Ôµ¥,0.25,4,1,1,0,0,0,1,2,0,1,0,0,0,0.302
2016,9.09,·Ôµ¥,0.5,4,3,2,1,1,0,0,1,0,1,0,0,0,0.304
2016,9.1,NC,0.25,4,1,1,0,0,0,0,0,0,0,0,2,0,0.304
2016,9.11,NC,0.333,3,0,1,0,0,0,1,1,0,0,0,1,0,0.304
2016,9.13,ÇÑÈ­,0.333,6,1,2,0,0,0,0,1,0,1,0,0,0,0.304
2016,9.14,ÇÑÈ­,0.25,4,0,1,0,0,0,0,0,0,0,0,0,0,0.304
2016,9.15,SK,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0.301
2016,9.16,SK,0.4,5,1,2,0,0,0,2,0,0,0,0,0,1,0.302
2016,9.17,LG,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0.299
2016,9.18,LG,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0.297
2016,9.2,µÎ»ê,0.6,5,0,3,0,0,0,2,0,0,0,0,2,0,0.3
2016,9.21,·Ôµ¥,0.75,4,2,3,0,3,0,4,0,0,1,0,0,0,0.303
2016,9.23,µÎ»ê,0.25,4,2,1,0,0,1,1,0,0,0,0,0,0,0.303
2016,9.24,³Ø¼¾,0.167,6,0,1,0,0,0,1,0,0,0,0,0,0,0.301
2016,9.25,³Ø¼¾,0.25,4,1,1,0,0,0,1,0,0,0,0,1,0,0.301
2016,9.27,NC,0.333,3,1,1,0,0,0,0,1,0,2,0,1,0,0.301
2016,9.29,NC,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0.299
2016,9.29,NC,0.4,5,1,2,1,0,0,1,0,0,0,0,1,0,0.3
2016,10.03,LG,0.25,4,1,1,0,0,0,0,0,1,1,0,2,0,0.3
2016,10.05,KIA,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3
2016,10.06,KIA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
