Year,Month,»ó´ë,AVG1,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2
2016,9.03,NC,0,5,1,0,0,0,0,0,0,0,1,0,3,0,0.283
2016,9.04,NC,1,2,1,2,2,0,0,2,0,0,1,0,0,0,0.287
2016,9.06,KIA,0.333,3,0,1,0,0,0,2,0,0,0,0,1,0,0.287
2016,9.07,KIA,0.333,3,2,1,0,0,0,1,1,0,1,1,1,0,0.287
2016,9.08,³Ø¼¾,0.4,5,1,2,0,0,1,4,0,0,0,0,0,0,0.289
2016,9.09,³Ø¼¾,0.25,4,0,1,0,0,0,0,0,0,1,0,1,0,0.288
2016,9.1,ÇÑÈ­,0.333,3,0,1,0,0,0,0,0,0,0,0,0,0,0.289
2016,9.11,ÇÑÈ­,0.4,5,2,2,0,0,1,1,0,0,0,0,1,0,0.29
2016,9.13,µÎ»ê,0.333,3,0,1,0,0,0,0,0,0,1,0,0,0,0.29
2016,9.14,µÎ»ê,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0.288
2016,9.15,»ï¼º,0.25,4,1,1,1,0,0,2,0,0,0,0,0,0,0.288
2016,9.16,»ï¼º,0.4,5,2,2,0,0,1,3,0,0,0,0,0,0,0.289
2016,9.17,NC,0.2,5,0,1,0,0,0,0,0,0,0,0,1,0,0.288
2016,9.18,NC,0.5,4,1,2,1,0,1,1,0,0,0,0,1,1,0.29
2016,9.23,KT,0.25,4,0,1,0,0,0,1,0,0,0,0,1,0,0.29
2016,9.25,ÇÑÈ­,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0.288
2016,9.3,LG,0.25,4,0,1,0,0,0,1,0,0,0,1,1,0,0.287
2016,10.01,LG,0.4,5,0,2,1,0,0,1,0,0,0,0,1,0,0.289
2016,10.06,NC,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0.286
2016,10.08,»ï¼º,0.5,4,1,2,0,0,1,3,0,0,1,0,2,0,0.288
