Year,Month,»ó´ë,AVG1,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2
2016,9.22,KT,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0.337
2016,9.23,»ï¼º,0.25,4,1,1,1,0,0,0,0,0,1,0,3,0,0.336
2016,9.27,ÇÑÈ­,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0.333
2016,9.28,ÇÑÈ­,0,3,1,0,0,0,0,0,0,0,2,0,1,1,0.331
2016,9.29,³Ø¼¾,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0.328
2016,10.03,ÇÑÈ­,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0.326
2016,10.04,·Ôµ¥,0.2,5,1,1,0,0,1,3,0,0,0,0,1,0,0.324
2016,10.08,LG,0.4,5,0,2,1,0,0,2,0,0,0,0,2,0,0.325
2015,3.28,NC,0.333,3,1,1,0,0,1,1,0,0,1,0,0,0,0.333
2015,3.29,NC,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.167
2015,4.01,ÇÑÈ­,0.333,3,1,1,0,0,0,0,0,0,1,0,0,0,0.222
2015,4.02,ÇÑÈ­,0.25,4,1,1,0,0,0,0,0,0,0,0,1,0,0.231
2015,4.03,·Ôµ¥,0.333,3,0,1,0,0,0,0,0,0,0,0,0,0,0.25
2015,4.05,·Ôµ¥,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0.222
2015,4.07,³Ø¼¾,0.25,4,0,1,0,0,0,1,0,0,0,0,1,0,0.227
2015,4.08,³Ø¼¾,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0.192
2015,4.11,LG,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0.172
2015,4.12,LG,0.333,3,0,1,0,0,0,0,0,1,0,0,0,0,0.188
2015,4.24,KIA,1,3,1,3,1,0,0,1,0,0,0,1,0,0,0.257
2015,4.25,KIA,0.2,5,1,1,0,0,1,1,0,0,0,0,1,1,0.25
2015,4.26,KIA,0.333,3,1,1,0,0,0,0,0,0,0,0,2,0,0.256
2015,4.28,KT,0,2,2,0,0,0,0,0,1,0,2,0,0,1,0.244
2015,4.3,KT,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0.239
2015,5.01,»ï¼º,0.25,4,1,1,1,0,0,1,0,0,0,0,1,1,0.24
2015,5.02,»ï¼º,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.235
2015,5.05,LG,0.5,4,1,2,0,0,0,2,0,0,1,0,0,1,0.255
2015,5.06,LG,0.25,4,0,1,0,0,0,1,0,0,0,0,0,1,0.254
2015,5.07,LG,0.4,5,1,2,1,0,0,1,1,0,0,0,1,0,0.266
2015,5.08,ÇÑÈ­,0.5,4,2,2,0,0,2,5,0,0,1,0,0,0,0.279
2015,5.09,ÇÑÈ­,0.25,4,0,1,0,0,0,1,0,0,0,0,0,0,0.278
2015,5.1,ÇÑÈ­,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0.274
2015,5.13,SK,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0.256
2015,5.14,SK,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0.247
2015,5.16,KIA,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0.256
2015,5.17,KIA,0.25,4,1,1,0,0,1,1,0,0,0,0,2,0,0.256
2015,5.2,»ï¼º,0.333,3,1,1,0,0,1,1,0,0,1,0,0,0,0.258
2015,5.21,»ï¼º,0.333,3,0,1,0,0,0,0,0,0,0,0,2,0,0.261
2015,5.22,SK,1,1,2,1,1,0,0,1,0,0,2,0,0,0,0.269
2015,5.23,SK,0.333,3,0,1,1,0,0,0,0,0,0,0,1,0,0.271
2015,5.24,SK,0.333,3,0,1,0,0,0,0,0,0,1,0,2,0,0.273
2015,5.26,NC,0.5,2,1,1,0,0,1,2,0,0,1,1,0,0,0.277
2015,5.27,NC,0.25,4,0,1,0,0,0,0,0,0,0,0,2,0,0.276
2015,5.28,NC,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0.269
2015,5.29,KT,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0.259
2015,5.3,KT,0.2,5,0,1,0,0,0,0,0,0,0,0,0,1,0.256
2015,6.02,KIA,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0.25
2015,6.25,SK,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0.246
2015,6.26,KIA,0.4,5,1,2,1,0,0,0,0,0,0,0,1,0,0.252
2015,6.27,KIA,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0.246
2015,6.28,KIA,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.242
2015,7.01,LG,0.25,4,0,1,1,0,0,0,0,0,0,0,0,0,0.243
2015,7.02,LG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.241
2015,7.03,³Ø¼¾,0.25,4,0,1,0,0,0,0,0,0,0,0,2,0,0.241
2015,7.04,³Ø¼¾,0.25,4,1,1,0,0,0,0,0,0,0,0,2,0,0.241
2015,8.12,KIA,0.25,4,1,1,1,0,0,0,0,0,0,0,0,0,0.242
2015,8.13,NC,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0.235
